platform_code,time,latitude,longitude,sst,battery
1301573,2022-07-02T13:00:00Z,28.122,-72.979,28.02,10
1301573,2022-07-02T14:00:00Z,28.1246,-72.9938,28.05,9.8
1301573,2022-07-02T15:00:00Z,28.128,-73.0082,28.08,10
1301573,2022-07-02T16:00:00Z,28.1328,-73.0214,28.12,10
1301573,2022-07-02T17:00:00Z,28.138,-73.0326,28.18,10
1301573,2022-07-02T18:00:00Z,28.1444,-73.043,28.23,9.8
1301573,2022-07-02T19:00:00Z,28.1516,-73.0528,28.28,10
1301573,2022-07-02T20:00:00Z,28.1576,-73.061,28.29,10
1301573,2022-07-02T21:00:00Z,28.1626,-73.0688,28.28,10
1301573,2022-07-02T22:00:00Z,28.1666,-73.075,28.28,9.8
1301573,2022-07-02T23:00:00Z,28.1704,-73.0814,28.22,10
1301573,2022-07-03T00:00:00Z,28.1736,-73.0874,28.18,10
1301573,2022-07-03T01:00:00Z,28.1762,-73.0912,28.17,10
1301573,2022-07-03T03:00:00Z,28.1742,-73.0964,28.14,10
1301573,2022-07-03T04:00:00Z,28.173,-73.0986,28.1,10
1301573,2022-07-03T05:00:00Z,28.1714,-73.1014,28.08,10
1301573,2022-07-03T06:00:00Z,28.1678,-73.1056,28.06,9.8
1301573,2022-07-03T07:00:00Z,28.1642,-73.112,28.04,10
1301573,2022-07-03T08:00:00Z,28.161,-73.1198,28.02,10
1301573,2022-07-03T09:00:00Z,28.158,-73.1298,28.01,10
1301573,2022-07-03T10:00:00Z,28.1554,-73.1378,27.99,9.8
1301573,2022-07-03T12:00:00Z,28.1524,-73.1542,27.98,10
1301573,2022-07-03T13:00:00Z,28.1512,-73.1646,27.99,10
1301573,2022-07-03T14:00:00Z,28.1516,-73.1758,28.02,9.8
1301573,2022-07-03T15:00:00Z,28.1538,-73.186,28.05,10
1301573,2022-07-03T16:00:00Z,28.1568,-73.1952,28.1,10
1301573,2022-07-03T17:00:00Z,28.1614,-73.202,28.2,10
1301573,2022-07-03T18:00:00Z,28.1668,-73.206,28.24,9.8
1301573,2022-07-03T19:00:00Z,28.172,-73.2092,28.3,10
1301573,2022-07-03T20:00:00Z,28.176,-73.2112,28.34,10
1301573,2022-07-03T21:00:00Z,28.1782,-73.2104,28.36,10
1301573,2022-07-03T22:00:00Z,28.1792,-73.2082,28.4,9.8
1301573,2022-07-03T23:00:00Z,28.1784,-73.2064,28.33,10
1301573,2022-07-04T00:00:00Z,28.1754,-73.2052,28.26,10
1301573,2022-07-04T01:00:00Z,28.1716,-73.2058,28.22,10
1301573,2022-07-04T02:00:00Z,28.1686,-73.2062,28.2,9.8
1301573,2022-07-04T03:00:00Z,28.1666,-73.2074,28.17,10
1301573,2022-07-04T04:00:00Z,28.1642,-73.2102,28.16,10
1301573,2022-07-04T05:00:00Z,28.1614,-73.2138,28.12,10
1301573,2022-07-04T06:00:00Z,28.1588,-73.2176,28.11,9.8
1301573,2022-07-04T07:00:00Z,28.1558,-73.2204,28.1,10
1301573,2022-07-04T08:00:00Z,28.1524,-73.2234,28.09,10
1301573,2022-07-04T09:00:00Z,28.1492,-73.2268,28.08,10
1301573,2022-07-04T10:00:00Z,28.1458,-73.2318,28.07,9.8
1301573,2022-07-04T11:00:00Z,28.1434,-73.237,28.06,10
1301573,2022-07-04T12:00:00Z,28.1426,-73.2438,28.07,10
1301573,2022-07-04T13:00:00Z,28.1426,-73.2502,28.09,10
1301573,2022-07-04T14:00:00Z,28.1434,-73.2562,28.14,9.8
1301573,2022-07-04T15:00:00Z,28.145,-73.2606,28.2,10
1301573,2022-07-04T16:00:00Z,28.147,-73.2644,28.33,10
1301573,2022-07-04T17:00:00Z,28.1494,-73.2668,28.51,10
1301573,2022-07-04T18:00:00Z,28.1534,-73.2672,28.58,9.8
1301573,2022-07-04T19:00:00Z,28.1562,-73.2656,28.58,10
1301573,2022-07-04T20:00:00Z,28.158,-73.2618,28.61,10
1301573,2022-07-04T21:00:00Z,28.1572,-73.257,28.55,10
1301573,2022-07-04T22:00:00Z,28.155,-73.2524,28.68,9.8
1301573,2022-07-04T23:00:00Z,28.1514,-73.2482,28.53,10
1301573,2022-07-05T00:00:00Z,28.1462,-73.2462,28.48,10
1301573,2022-07-05T01:00:00Z,28.1408,-73.2458,28.38,10
1301573,2022-07-05T02:00:00Z,28.1362,-73.2466,28.33,9.8
1301573,2022-07-05T03:00:00Z,28.1314,-73.2482,28.3,10
1301573,2022-07-05T04:00:00Z,28.1278,-73.251,28.29,10
1301573,2022-07-05T05:00:00Z,28.1268,-73.255,28.26,10
1301573,2022-07-05T06:00:00Z,28.1274,-73.258,28.24,9.8
1301573,2022-07-05T07:00:00Z,28.1288,-73.2602,28.23,10
1301573,2022-07-05T08:00:00Z,28.1312,-73.2606,28.22,10
1301573,2022-07-05T09:00:00Z,28.1328,-73.259,28.21,10
1301573,2022-07-05T10:00:00Z,28.1338,-73.2578,28.21,9.8
1301573,2022-07-05T11:00:00Z,28.135,-73.2574,28.2,10
1301573,2022-07-05T12:00:00Z,28.1358,-73.258,28.21,10
1301573,2022-07-05T13:00:00Z,28.1378,-73.2586,28.25,10
1301573,2022-07-05T14:00:00Z,28.1404,-73.2588,28.31,9.8
1301573,2022-07-05T15:00:00Z,28.1434,-73.2588,28.47,10
1301573,2022-07-05T16:00:00Z,28.1458,-73.2576,28.71,10
1301573,2022-07-05T17:00:00Z,28.1486,-73.2548,28.87,10
1301573,2022-07-05T18:00:00Z,28.1514,-73.2506,28.9,9.8
1301573,2022-07-05T19:00:00Z,28.154,-73.2456,29.06,10
1301573,2022-07-05T20:00:00Z,28.1552,-73.2386,29.24,10
1301573,2022-07-05T21:00:00Z,28.1548,-73.2318,29.19,10
1301573,2022-07-05T22:00:00Z,28.1544,-73.2256,29.13,9.8
1301573,2022-07-05T23:00:00Z,28.1528,-73.2214,28.94,10
1301573,2022-07-06T00:00:00Z,28.1508,-73.2194,28.75,10
1301573,2022-07-06T01:00:00Z,28.1508,-73.219,28.71,10
1301573,2022-07-06T02:00:00Z,28.153,-73.2212,28.65,9.8
1301573,2022-07-06T03:00:00Z,28.1554,-73.2228,28.63,10
1301573,2022-07-06T04:00:00Z,28.157,-73.2242,28.57,10
1301573,2022-07-06T05:00:00Z,28.1598,-73.2262,28.58,10
1301573,2022-07-06T06:00:00Z,28.1636,-73.2274,28.54,9.8
1301573,2022-07-06T07:00:00Z,28.1678,-73.2262,28.54,10
1301573,2022-07-06T08:00:00Z,28.1738,-73.2236,28.51,10
1301573,2022-07-06T09:00:00Z,28.1794,-73.2198,28.47,10
1301573,2022-07-06T10:00:00Z,28.1846,-73.2154,28.44,9.8
1301573,2022-07-06T11:00:00Z,28.1894,-73.2112,28.43,10
1301573,2022-07-06T12:00:00Z,28.1934,-73.2074,28.45,10
1301573,2022-07-06T13:00:00Z,28.198,-73.2036,28.5,10
1301573,2022-07-06T14:00:00Z,28.2026,-73.1992,28.59,9.8
1301573,2022-07-06T15:00:00Z,28.2068,-73.1962,28.71,10
1301573,2022-07-06T16:00:00Z,28.21,-73.1948,28.93,10
1301573,2022-07-06T17:00:00Z,28.2124,-73.1942,29.25,10
1301573,2022-07-06T18:00:00Z,28.2154,-73.1926,29.55,9.8
1301573,2022-07-06T19:00:00Z,28.22,-73.1902,29.43,10
1301573,2022-07-06T20:00:00Z,28.2254,-73.1882,29.52,10
1301573,2022-07-06T21:00:00Z,28.2298,-73.1856,29.39,10
1301573,2022-07-06T22:00:00Z,28.2332,-73.1848,29.33,9.8
1301573,2022-07-06T23:00:00Z,28.2362,-73.1848,29.21,10
1301573,2022-07-07T00:00:00Z,28.2422,-73.1858,29.07,10
1301573,2022-07-07T01:00:00Z,28.249,-73.1876,28.97,10
1301573,2022-07-07T02:00:00Z,28.255,-73.1908,28.92,9.8
1301573,2022-07-07T03:00:00Z,28.2628,-73.1942,28.87,10
1301573,2022-07-07T04:00:00Z,28.2712,-73.1954,28.86,10
1301573,2022-07-07T05:00:00Z,28.2804,-73.196,28.8,10
1301573,2022-07-07T06:00:00Z,28.2888,-73.1954,28.71,9.8
1301573,2022-07-07T07:00:00Z,28.2968,-73.1948,28.65,10
1301573,2022-07-07T08:00:00Z,28.3044,-73.1928,28.6,10
1301573,2022-07-07T09:00:00Z,28.311,-73.1916,28.56,10
1301573,2022-07-07T10:00:00Z,28.3178,-73.1912,28.51,9.8
1301573,2022-07-07T11:00:00Z,28.3248,-73.1898,28.49,10
1301573,2022-07-07T12:00:00Z,28.3316,-73.1888,28.51,10
1301573,2022-07-07T13:00:00Z,28.3374,-73.1892,28.55,10
1301573,2022-07-07T14:00:00Z,28.3432,-73.1902,28.59,9.8
1301573,2022-07-07T15:00:00Z,28.349,-73.1924,28.66,10
1301573,2022-07-07T16:00:00Z,28.3552,-73.1972,28.75,10
1301573,2022-07-07T17:00:00Z,28.3632,-73.2044,28.89,10
1301573,2022-07-07T18:00:00Z,28.3716,-73.2108,28.99,9.8
1301573,2022-07-07T19:00:00Z,28.3818,-73.2158,28.99,10
1301573,2022-07-07T20:00:00Z,28.3924,-73.2178,29.04,10
1301573,2022-07-07T21:00:00Z,28.3996,-73.2192,28.99,10
1301573,2022-07-07T22:00:00Z,28.4066,-73.22,29,9.8
1301573,2022-07-07T23:00:00Z,28.4126,-73.2208,28.99,10
1301573,2022-07-08T00:00:00Z,28.4208,-73.2212,28.88,10
1301573,2022-07-08T01:00:00Z,28.4276,-73.2244,28.83,10
1301573,2022-07-08T02:00:00Z,28.4356,-73.2278,28.79,9.8
1301573,2022-07-08T03:00:00Z,28.4444,-73.2324,28.75,10
1301573,2022-07-08T04:00:00Z,28.4536,-73.2378,28.73,10
1301573,2022-07-08T05:00:00Z,28.463,-73.2416,28.73,10
1301573,2022-07-08T06:00:00Z,28.4716,-73.247,28.7,9.8
1301573,2022-07-08T07:00:00Z,28.4802,-73.2524,28.67,10
1301573,2022-07-08T08:00:00Z,28.4892,-73.2558,28.63,10
1301573,2022-07-08T09:00:00Z,28.496,-73.2594,28.61,10
1301573,2022-07-08T10:00:00Z,28.5032,-73.2648,28.58,9.8
1301573,2022-07-08T11:00:00Z,28.511,-73.27,28.55,10
1301573,2022-07-08T12:00:00Z,28.516,-73.2764,28.57,10
1301573,2022-07-08T13:00:00Z,28.5208,-73.2838,28.59,10
1301573,2022-07-08T14:00:00Z,28.5274,-73.2926,28.65,9.8
1301573,2022-07-08T15:00:00Z,28.5346,-73.3026,28.77,10
1301573,2022-07-08T16:00:00Z,28.5424,-73.3128,28.83,10
1301573,2022-07-08T17:00:00Z,28.5538,-73.3228,28.9,10
1301573,2022-07-08T18:00:00Z,28.5638,-73.332,28.89,9.8
1301573,2022-07-08T19:00:00Z,28.5744,-73.3414,28.99,10
1301573,2022-07-08T20:00:00Z,28.5836,-73.3478,29.04,10
1301573,2022-07-08T21:00:00Z,28.5908,-73.3518,29.05,10
1301573,2022-07-08T22:00:00Z,28.5978,-73.3576,28.95,9.8
1301573,2022-07-08T23:00:00Z,28.6034,-73.363,28.92,10
1301573,2022-07-09T00:00:00Z,28.6076,-73.369,28.83,10
1301573,2022-07-09T01:00:00Z,28.611,-73.376,28.8,10
1301573,2022-07-09T02:00:00Z,28.6126,-73.386,28.76,9.8
1301573,2022-07-09T03:00:00Z,28.6136,-73.3978,28.75,10
1301573,2022-07-09T04:00:00Z,28.6168,-73.4118,28.75,10
1301573,2022-07-09T05:00:00Z,28.6222,-73.4276,28.72,10
1301573,2022-07-09T06:00:00Z,28.63,-73.4424,28.69,9.8
1301573,2022-07-09T07:00:00Z,28.6382,-73.4546,28.67,10
1301573,2022-07-09T08:00:00Z,28.6462,-73.465,28.66,10
1301573,2022-07-09T09:00:00Z,28.6536,-73.4752,28.64,10
1301573,2022-07-09T10:00:00Z,28.6618,-73.4856,28.61,9.8
1301573,2022-07-09T11:00:00Z,28.6686,-73.4924,28.62,10
1301573,2022-07-09T12:00:00Z,28.6746,-73.4976,28.61,10
1301573,2022-07-09T13:00:00Z,28.6796,-73.5022,28.63,10
1301573,2022-07-09T14:00:00Z,28.684,-73.507,28.68,9.8
1301573,2022-07-09T15:00:00Z,28.6862,-73.512,28.73,10
1301573,2022-07-09T16:00:00Z,28.687,-73.5176,28.77,10
1301573,2022-07-09T17:00:00Z,28.6864,-73.5232,28.83,10
1301573,2022-07-09T18:00:00Z,28.6848,-73.5288,28.83,9.8
1301573,2022-07-09T19:00:00Z,28.6818,-73.533,28.87,10
1301573,2022-07-09T20:00:00Z,28.6784,-73.5382,28.91,10
1301573,2022-07-09T21:00:00Z,28.6744,-73.544,28.92,10
1301573,2022-07-09T22:00:00Z,28.6706,-73.5542,28.81,9.8
1301573,2022-07-09T23:00:00Z,28.6674,-73.5644,28.77,10
1301573,2022-07-10T00:00:00Z,28.6656,-73.5788,28.74,10
1301573,2022-07-10T01:00:00Z,28.6654,-73.5932,28.7,10
1301573,2022-07-10T02:00:00Z,28.6664,-73.6072,28.67,9.8
1301573,2022-07-10T03:00:00Z,28.6696,-73.6208,28.64,10
1301573,2022-07-10T04:00:00Z,28.6734,-73.6344,28.6,10
1301573,2022-07-10T05:00:00Z,28.6774,-73.644,28.58,10
1301573,2022-07-10T06:00:00Z,28.6822,-73.653,28.56,9.8
1301573,2022-07-10T07:00:00Z,28.6868,-73.66,28.55,10
1301573,2022-07-10T08:00:00Z,28.6914,-73.6646,28.53,10
1301573,2022-07-10T09:00:00Z,28.6956,-73.6668,28.52,10
1301573,2022-07-10T10:00:00Z,28.6984,-73.6668,28.51,9.8
1301573,2022-07-10T11:00:00Z,28.6992,-73.6672,28.48,10
1301573,2022-07-10T12:00:00Z,28.698,-73.6682,28.49,10
1301573,2022-07-10T13:00:00Z,28.6934,-73.67,28.5,10
1301573,2022-07-10T14:00:00Z,28.6878,-73.6724,28.53,9.8
1301573,2022-07-10T15:00:00Z,28.6808,-73.6768,28.58,10
1301573,2022-07-10T16:00:00Z,28.6728,-73.6824,28.65,10
1301573,2022-07-10T17:00:00Z,28.6648,-73.691,28.71,10
1301573,2022-07-10T18:00:00Z,28.658,-73.702,28.73,9.8
1301573,2022-07-10T19:00:00Z,28.6528,-73.712,28.76,10
1301573,2022-07-10T20:00:00Z,28.6496,-73.722,28.81,10
1301573,2022-07-10T21:00:00Z,28.6462,-73.7336,28.81,10
1301573,2022-07-10T22:00:00Z,28.6434,-73.7436,28.78,9.8
1301573,2022-07-10T23:00:00Z,28.6404,-73.7516,28.74,10
1301573,2022-07-11T00:00:00Z,28.6376,-73.76,28.7,10
1301573,2022-07-11T01:00:00Z,28.6348,-73.7698,28.68,10
1301573,2022-07-11T02:00:00Z,28.631,-73.78,28.66,9.8
1301573,2022-07-11T03:00:00Z,28.6282,-73.7892,28.63,10
1301573,2022-07-11T04:00:00Z,28.6282,-73.7966,28.62,10
1301573,2022-07-11T05:00:00Z,28.6288,-73.8024,28.61,10
1301573,2022-07-11T06:00:00Z,28.6288,-73.8072,28.59,9.8
1301573,2022-07-11T07:00:00Z,28.6298,-73.811,28.58,10
1301573,2022-07-11T08:00:00Z,28.6312,-73.8112,28.57,10
1301573,2022-07-11T09:00:00Z,28.6306,-73.8094,28.56,10
1301573,2022-07-11T10:00:00Z,28.6276,-73.808,28.54,9.8
1301573,2022-07-11T12:00:00Z,28.6174,-73.8064,28.56,10
1301573,2022-07-11T13:00:00Z,28.6094,-73.8078,28.57,10
1301573,2022-07-11T14:00:00Z,28.6012,-73.8108,28.58,9.8
1301573,2022-07-11T15:00:00Z,28.5934,-73.8146,28.6,10
1301573,2022-07-11T16:00:00Z,28.5856,-73.8194,28.65,10
1301573,2022-07-11T17:00:00Z,28.5782,-73.825,28.67,10
1301573,2022-07-11T18:00:00Z,28.5718,-73.8296,28.78,9.8
1301573,2022-07-11T19:00:00Z,28.566,-73.8344,28.81,10
1301573,2022-07-11T20:00:00Z,28.5598,-73.8396,28.82,10
1301573,2022-07-11T21:00:00Z,28.5548,-73.8446,28.85,10
1301573,2022-07-11T22:00:00Z,28.5488,-73.8496,28.83,9.8
1301573,2022-07-11T23:00:00Z,28.5438,-73.8566,28.81,10
1301573,2022-07-12T00:00:00Z,28.5394,-73.865,28.76,10
1301573,2022-07-12T01:00:00Z,28.5374,-73.873,28.74,10
1301573,2022-07-12T02:00:00Z,28.5372,-73.8786,28.73,9.8
1301573,2022-07-12T03:00:00Z,28.5382,-73.882,28.7,10
1301573,2022-07-12T04:00:00Z,28.5392,-73.8838,28.7,10
1301573,2022-07-12T05:00:00Z,28.5396,-73.8852,28.69,10
1301573,2022-07-12T06:00:00Z,28.54,-73.8854,28.67,9.8
1301573,2022-07-12T07:00:00Z,28.54,-73.8832,28.66,10
1301573,2022-07-12T08:00:00Z,28.5386,-73.8802,28.65,10
1301573,2022-07-12T09:00:00Z,28.5352,-73.8772,28.64,10
1301573,2022-07-12T10:00:00Z,28.5308,-73.875,28.63,9.8
1301573,2022-07-12T11:00:00Z,28.525,-73.8734,28.62,10
1301573,2022-07-12T12:00:00Z,28.5186,-73.873,28.63,10
1301573,2022-07-12T13:00:00Z,28.512,-73.8742,28.66,10
1301573,2022-07-12T14:00:00Z,28.5052,-73.8764,28.7,9.8
1301573,2022-07-12T15:00:00Z,28.499,-73.8804,28.75,10
1301573,2022-07-12T16:00:00Z,28.495,-73.8854,28.84,10
1301573,2022-07-12T17:00:00Z,28.4918,-73.8904,28.91,10
1301573,2022-07-12T18:00:00Z,28.4906,-73.895,29,9.8
1301573,2022-07-12T19:00:00Z,28.4904,-73.8984,29.07,10
1301573,2022-07-12T20:00:00Z,28.4906,-73.8992,29.19,10
1301573,2022-07-12T21:00:00Z,28.4906,-73.8992,29.19,10
1301573,2022-07-12T22:00:00Z,28.49,-73.8994,29.14,9.8
1301573,2022-07-12T23:00:00Z,28.4882,-73.9028,29.07,10
1301573,2022-07-13T00:00:00Z,28.4876,-73.9052,29,10
1301573,2022-07-13T01:00:00Z,28.4878,-73.9068,28.98,10
1301573,2022-07-13T02:00:00Z,28.488,-73.9064,28.96,9.8
1301573,2022-07-13T03:00:00Z,28.4874,-73.9066,28.93,10
1301573,2022-07-13T04:00:00Z,28.4872,-73.9068,28.91,10
1301573,2022-07-13T05:00:00Z,28.4866,-73.9074,28.88,10
1301573,2022-07-13T06:00:00Z,28.4874,-73.9072,28.86,9.8
1301573,2022-07-13T07:00:00Z,28.4872,-73.906,28.82,10
1301573,2022-07-13T08:00:00Z,28.4866,-73.905,28.81,10
1301573,2022-07-13T09:00:00Z,28.4852,-73.9034,28.8,10
1301573,2022-07-13T10:00:00Z,28.483,-73.9022,28.78,9.8
1301573,2022-07-13T11:00:00Z,28.4806,-73.902,28.77,10
1301573,2022-07-13T12:00:00Z,28.4786,-73.9016,28.78,10
1301573,2022-07-13T13:00:00Z,28.476,-73.9022,28.82,10
1301573,2022-07-13T14:00:00Z,28.4736,-73.9044,28.9,9.8
1301573,2022-07-13T15:00:00Z,28.471,-73.908,28.99,10
1301573,2022-07-13T16:00:00Z,28.4694,-73.9118,29.09,10
1301573,2022-07-13T17:00:00Z,28.4684,-73.9154,29.21,10
1301573,2022-07-13T18:00:00Z,28.4684,-73.919,29.3,9.8
1301573,2022-07-13T19:00:00Z,28.4708,-73.9224,29.3,10
1301573,2022-07-13T20:00:00Z,28.4734,-73.9244,29.34,10
1301573,2022-07-13T21:00:00Z,28.4766,-73.9264,29.38,10
1301573,2022-07-13T22:00:00Z,28.4796,-73.9288,29.32,9.8
1301573,2022-07-13T23:00:00Z,28.483,-73.9306,29.25,10
1301573,2022-07-14T00:00:00Z,28.487,-73.9302,29.18,10
1301573,2022-07-14T01:00:00Z,28.4916,-73.9286,29.13,10
1301573,2022-07-14T02:00:00Z,28.4952,-73.9254,29.1,9.8
1301573,2022-07-14T03:00:00Z,28.4964,-73.9224,29.08,10
1301573,2022-07-14T04:00:00Z,28.4966,-73.92,29.07,10
1301573,2022-07-14T05:00:00Z,28.4958,-73.9184,29.06,10
1301573,2022-07-14T06:00:00Z,28.494,-73.918,29.06,9.8
1301573,2022-07-14T07:00:00Z,28.494,-73.9184,29.04,10
1301573,2022-07-14T08:00:00Z,28.4946,-73.92,29.01,10
1301573,2022-07-14T09:00:00Z,28.4958,-73.9226,28.98,10
1301573,2022-07-14T10:00:00Z,28.497,-73.9254,28.95,9.8
1301573,2022-07-14T11:00:00Z,28.4972,-73.9288,28.92,10
1301573,2022-07-14T12:00:00Z,28.497,-73.9334,28.95,10
1301573,2022-07-14T13:00:00Z,28.4984,-73.939,28.97,10
1301573,2022-07-14T14:00:00Z,28.501,-73.945,28.99,9.8
1301573,2022-07-14T15:00:00Z,28.5042,-73.9502,29.07,10
1301573,2022-07-14T16:00:00Z,28.5088,-73.9556,29.08,10
1301573,2022-07-14T17:00:00Z,28.5132,-73.9604,29.14,10
1301573,2022-07-14T18:00:00Z,28.5172,-73.9634,29.18,9.8
1301573,2022-07-14T19:00:00Z,28.5214,-73.9666,29.18,10
1301573,2022-07-14T20:00:00Z,28.525,-73.9704,29.22,10
1301573,2022-07-14T21:00:00Z,28.5294,-73.9742,29.18,10
1301573,2022-07-14T22:00:00Z,28.5326,-73.9772,29.15,9.8
1301573,2022-07-14T23:00:00Z,28.5356,-73.981,29.08,10
1301573,2022-07-15T00:00:00Z,28.5382,-73.9848,29.06,10
1301573,2022-07-15T01:00:00Z,28.5406,-73.9906,29.01,10
1301573,2022-07-15T02:00:00Z,28.5428,-73.9966,28.99,9.8
1301573,2022-07-15T03:00:00Z,28.5456,-74.003,28.96,10
1301573,2022-07-15T04:00:00Z,28.5486,-74.0114,28.94,10
1301573,2022-07-15T05:00:00Z,28.5534,-74.02,28.92,10
1301573,2022-07-15T06:00:00Z,28.5584,-74.0284,28.9,9.8
1301573,2022-07-15T07:00:00Z,28.5636,-74.035,28.88,10
1301573,2022-07-15T08:00:00Z,28.568,-74.0406,28.87,10
1301573,2022-07-15T09:00:00Z,28.5728,-74.046,28.85,10
1301573,2022-07-15T10:00:00Z,28.5768,-74.051,28.85,9.8
1301573,2022-07-15T11:00:00Z,28.5784,-74.0546,28.84,10
1301573,2022-07-15T12:00:00Z,28.5778,-74.0582,28.87,10
1301573,2022-07-15T13:00:00Z,28.5756,-74.063,28.87,10
1301573,2022-07-15T14:00:00Z,28.5726,-74.0696,28.92,9.8
1301573,2022-07-15T15:00:00Z,28.5694,-74.0784,28.98,10
1301573,2022-07-15T16:00:00Z,28.5666,-74.0888,29.06,10
1301573,2022-07-15T17:00:00Z,28.5642,-74.1006,29.14,10
1301573,2022-07-15T18:00:00Z,28.5636,-74.1148,29.13,9.8
1301573,2022-07-15T19:00:00Z,28.566,-74.128,29.17,10
1301573,2022-07-15T20:00:00Z,28.5688,-74.142,29.13,10
1301573,2022-07-15T21:00:00Z,28.5706,-74.1536,29.09,10
1301573,2022-07-15T22:00:00Z,28.5734,-74.1636,29.04,9.8
1301573,2022-07-15T23:00:00Z,28.5762,-74.1724,29.01,10
1301573,2022-07-16T00:00:00Z,28.5786,-74.1812,28.98,10
1301573,2022-07-16T01:00:00Z,28.5804,-74.1888,28.93,10
1301573,2022-07-16T02:00:00Z,28.5816,-74.1974,28.92,9.8
1301573,2022-07-16T03:00:00Z,28.583,-74.2062,28.88,10
1301573,2022-07-16T04:00:00Z,28.5848,-74.216,28.86,10
1301573,2022-07-16T05:00:00Z,28.586,-74.2258,28.83,10
1301573,2022-07-16T06:00:00Z,28.5878,-74.2346,28.8,9.8
1301573,2022-07-16T07:00:00Z,28.5888,-74.241,28.78,10
1301573,2022-07-16T08:00:00Z,28.5904,-74.2458,28.78,10
1301573,2022-07-16T09:00:00Z,28.5912,-74.249,28.77,10
1301573,2022-07-16T10:00:00Z,28.591,-74.2512,28.76,9.8
1301573,2022-07-16T13:00:00Z,28.5834,-74.2578,28.71,10
1301573,2022-07-16T14:00:00Z,28.5792,-74.2614,28.72,9.8
1301573,2022-07-16T15:00:00Z,28.5744,-74.2662,28.7,10
1301573,2022-07-16T16:00:00Z,28.5688,-74.2742,28.71,10
1301573,2022-07-16T17:00:00Z,28.5642,-74.2838,28.72,10
1301573,2022-07-16T18:00:00Z,28.5618,-74.2922,28.74,9.8
1301573,2022-07-16T19:00:00Z,28.5592,-74.2998,28.78,10
1301573,2022-07-16T20:00:00Z,28.5564,-74.3064,28.76,10
1301573,2022-07-16T21:00:00Z,28.5542,-74.3126,28.76,10
1301573,2022-07-16T22:00:00Z,28.551,-74.3196,28.73,9.8
1301573,2022-07-16T23:00:00Z,28.5484,-74.3266,28.72,10
1301573,2022-07-17T00:00:00Z,28.5452,-74.333,28.69,10
1301573,2022-07-17T01:00:00Z,28.5424,-74.3404,28.68,10
1301573,2022-07-17T02:00:00Z,28.5392,-74.3496,28.66,9.8
1301573,2022-07-17T03:00:00Z,28.5364,-74.3592,28.66,10
1301573,2022-07-17T04:00:00Z,28.5342,-74.3702,28.65,10
1301573,2022-07-17T05:00:00Z,28.5332,-74.3798,28.65,10
1301573,2022-07-17T06:00:00Z,28.5328,-74.3878,28.62,9.8
1301573,2022-07-17T07:00:00Z,28.5346,-74.3934,28.62,10
1301573,2022-07-17T08:00:00Z,28.536,-74.397,28.62,10
1301573,2022-07-17T09:00:00Z,28.537,-74.3996,28.61,10
1301573,2022-07-17T10:00:00Z,28.537,-74.4022,28.61,9.8
1301573,2022-07-17T11:00:00Z,28.5366,-74.4024,28.59,10
1301573,2022-07-17T12:00:00Z,28.5346,-74.4034,28.6,10
1301573,2022-07-17T13:00:00Z,28.5316,-74.4044,28.61,10
1301573,2022-07-17T14:00:00Z,28.528,-74.4074,28.62,9.8
1301573,2022-07-17T15:00:00Z,28.5246,-74.4104,28.65,10
1301573,2022-07-17T16:00:00Z,28.521,-74.4134,28.7,10
1301573,2022-07-17T17:00:00Z,28.5176,-74.416,28.73,10
1301573,2022-07-17T18:00:00Z,28.5134,-74.4172,28.74,9.8
1301573,2022-07-17T19:00:00Z,28.509,-74.4192,28.8,10
1301573,2022-07-17T20:00:00Z,28.5042,-74.4222,28.78,10
1301573,2022-07-17T21:00:00Z,28.4998,-74.4256,28.79,10
1301573,2022-07-17T22:00:00Z,28.495,-74.4274,28.8,9.8
1301573,2022-07-17T23:00:00Z,28.4902,-74.4288,28.77,10
1301573,2022-07-18T00:00:00Z,28.4866,-74.4298,28.74,10
1301573,2022-07-18T01:00:00Z,28.4826,-74.4328,28.73,10
1301573,2022-07-18T02:00:00Z,28.4792,-74.437,28.72,9.8
1301573,2022-07-18T03:00:00Z,28.4752,-74.442,28.7,10
1301573,2022-07-18T04:00:00Z,28.4724,-74.4458,28.69,10
1301573,2022-07-18T05:00:00Z,28.4696,-74.4478,28.68,10
1301573,2022-07-18T06:00:00Z,28.467,-74.4498,28.67,9.8
1301573,2022-07-18T07:00:00Z,28.4638,-74.452,28.67,10
1301573,2022-07-18T08:00:00Z,28.4608,-74.4536,28.66,10
1301573,2022-07-18T09:00:00Z,28.458,-74.4554,28.66,10
1301573,2022-07-18T10:00:00Z,28.4554,-74.4566,28.65,9.8
1301573,2022-07-18T11:00:00Z,28.4526,-74.4578,28.65,10
1301573,2022-07-18T12:00:00Z,28.4496,-74.4592,28.66,10
1301573,2022-07-18T13:00:00Z,28.4474,-74.4608,28.66,10
1301573,2022-07-18T14:00:00Z,28.4458,-74.461,28.69,9.8
1301573,2022-07-18T15:00:00Z,28.4444,-74.4618,28.73,10
1301573,2022-07-18T16:00:00Z,28.4426,-74.4618,28.78,10
1301573,2022-07-18T17:00:00Z,28.4416,-74.461,28.85,10
1301573,2022-07-18T18:00:00Z,28.4382,-74.4592,28.88,9.8
1301573,2022-07-18T19:00:00Z,28.4336,-74.4574,28.97,10
1301573,2022-07-18T20:00:00Z,28.4284,-74.4548,28.97,10
